No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
18124,111.0,162.0,27.0,55.0,1100.0,50.0,8.0,1025.3,-0.3,0.0,E,0.3,Aotizhongxin,2015-03-26 03:00:00
18125,110.0,168.0,24.0,54.0,1100.0,33.94703389830509,7.3,1025.4,0.0,0.0,ENE,0.8,Aotizhongxin,2015-03-26 04:00:00
18126,115.0,161.0,16.0,98.0,1300.0,2.0,6.3,1025.7,-0.5,0.0,SW,1.1,Aotizhongxin,2015-03-26 05:00:00
18127,120.0,160.0,15.0,109.0,1500.0,2.0,6.1,1025.9,-0.2,0.0,NE,1.1,Aotizhongxin,2015-03-26 06:00:00
18128,128.0,186.0,18.0,121.0,1800.0,3.0,6.1,1026.4,0.2,0.0,ESE,1.2,Aotizhongxin,2015-03-26 07:00:00
18129,138.0,205.0,22.0,116.0,1700.0,6.0,9.2,1026.3,0.9,0.0,E,0.7,Aotizhongxin,2015-03-26 08:00:00
18130,73.82291666666667,210.0,24.0,112.0,1700.0,13.0,12.4,1026.5,0.5,0.0,SSE,0.6,Aotizhongxin,2015-03-26 09:00:00
18131,145.0,214.0,26.0,51.43285528031291,1500.0,28.0,14.1,1026.4,1.0,0.0,SSE,0.9,Aotizhongxin,2015-03-26 10:00:00
18132,154.0,215.0,27.0,112.0,1600.0,44.0,16.1,1025.9,-0.6,0.0,WSW,2.8,Aotizhongxin,2015-03-26 11:00:00
18133,146.0,161.0,28.0,84.0,1500.0,90.0,17.9,1025.2,-2.4,0.0,SSW,3.7,Aotizhongxin,2015-03-26 12:00:00
18134,102.0,114.0,31.0,39.0,1100.0,140.0,18.7,1024.1,-2.9,0.0,SW,4.0,Aotizhongxin,2015-03-26 13:00:00
18135,85.0,169.0,27.0,31.0,900.0,156.0,20.1,1022.9,-4.3,0.0,SSW,3.2,Aotizhongxin,2015-03-26 14:00:00
18136,82.0,144.0,24.0,29.0,800.0,162.0,19.9,1022.1,-5.9,0.0,SSW,4.5,Aotizhongxin,2015-03-26 15:00:00
18137,72.0,136.0,19.0,27.0,700.0,164.0,20.1,1021.6,-7.4,0.0,SSW,3.7,Aotizhongxin,2015-03-26 16:00:00
18138,62.0,146.0,15.0,28.0,600.0,157.0,19.6,1021.2,-6.2,0.0,WSW,4.1,Aotizhongxin,2015-03-26 17:00:00
18139,74.0,175.0,20.0,36.0,800.0,150.0,18.6,1021.3,-5.5,0.0,SW,3.8,Aotizhongxin,2015-03-26 18:00:00
18140,85.0,201.0,19.0,42.0,800.0,136.0,17.7,1021.6,-3.2,0.0,SW,3.8,Aotizhongxin,2015-03-26 19:00:00
18141,89.0,204.0,18.0,44.0,800.0,128.0,17.0,1022.1,-1.2,0.0,SW,4.9,Aotizhongxin,2015-03-26 20:00:00
18142,81.0,174.0,20.0,45.0,800.0,115.0,16.2,1022.3,-0.5,0.0,SW,4.7,Aotizhongxin,2015-03-26 21:00:00
18143,72.0,173.0,18.0,41.0,800.0,111.0,15.5,1022.2,-0.7,0.0,SW,4.5,Aotizhongxin,2015-03-26 22:00:00
18144,74.0,182.0,16.0,35.0,700.0,111.0,14.8,1022.1,0.2,0.0,WSW,6.5,Aotizhongxin,2015-03-26 23:00:00
18145,61.0,126.0,14.0,30.0,600.0,106.0,14.4,1021.5,0.2,0.0,WSW,5.5,Aotizhongxin,2015-03-27 00:00:00
18146,56.0,102.0,14.0,30.0,600.0,100.0,14.0,1021.1,0.6,0.0,WSW,4.3,Aotizhongxin,2015-03-27 01:00:00
18147,57.0,88.0,14.0,32.0,600.0,91.0,13.2,1020.6,0.2,0.0,WSW,3.1,Aotizhongxin,2015-03-27 02:00:00
18148,58.0,86.0,15.0,33.0,600.0,87.0,12.6,1020.2,0.7,0.0,SW,3.3,Aotizhongxin,2015-03-27 03:00:00
18149,62.0,94.0,16.0,40.0,700.0,74.0,11.5,1020.0,0.6,0.0,WSW,1.7,Aotizhongxin,2015-03-27 04:00:00
18150,66.0,98.0,16.0,44.0,700.0,65.0,9.0,1020.0,-0.1,0.0,ESE,0.6,Aotizhongxin,2015-03-27 05:00:00
18151,69.0,128.0,14.0,60.0,700.0,43.0,6.8,1020.0,-0.2,0.0,ESE,0.5,Aotizhongxin,2015-03-27 06:00:00
18152,74.0,117.0,11.0,97.0,1000.0,4.0,6.8,1020.2,-0.2,0.0,SE,1.0,Aotizhongxin,2015-03-27 07:00:00
18153,99.0,171.0,16.0,113.0,1600.0,6.0,11.0,1020.0,-1.1,0.0,SSW,1.8,Aotizhongxin,2015-03-27 08:00:00
18154,114.0,192.0,18.0,112.0,1700.0,14.0,12.4,1019.6,-0.5,0.0,WSW,1.7,Aotizhongxin,2015-03-27 09:00:00
18155,100.0,152.0,14.55078125,99.0,1300.0,29.0,13.9,1019.1,-0.2,0.0,WSW,1.2,Aotizhongxin,2015-03-27 10:00:00
18156,108.0,146.0,14.81578947368421,96.0,1301.4435695538057,42.0,14.9,1018.5,-0.8,0.0,SSE,1.8,Aotizhongxin,2015-03-27 11:00:00
18157,113.0,140.0,31.0,74.0,1225.7555847568988,78.0,16.3,1017.1,-0.4,0.0,S,2.4,Aotizhongxin,2015-03-27 12:00:00
18158,120.0,150.0,36.0,60.0,1100.0,93.54367666232073,17.7,1015.7,-0.1,0.0,SW,2.2,Aotizhongxin,2015-03-27 13:00:00
18159,115.0,167.0,32.0,44.0,1000.0,102.91439688715953,19.0,1014.3,1.0,0.0,WSW,3.0,Aotizhongxin,2015-03-27 14:00:00
18160,113.0,184.0,31.0,36.0,900.0,153.0,19.7,1012.8,1.6,0.0,WSW,4.4,Aotizhongxin,2015-03-27 15:00:00
18161,118.0,192.0,36.0,38.0,1000.0,160.0,19.4,1012.0,1.4,0.0,WSW,2.9,Aotizhongxin,2015-03-27 16:00:00
18162,132.0,208.0,37.0,41.0,1100.0,163.0,19.2,1011.3,1.6,0.0,SW,2.6,Aotizhongxin,2015-03-27 17:00:00
18163,143.0,222.0,47.0,50.0,1200.0,154.0,18.9,1011.1,1.8,0.0,SW,2.8,Aotizhongxin,2015-03-27 18:00:00
18164,152.0,229.0,49.0,58.0,1400.0,142.0,18.3,1011.0,2.2,0.0,SSW,2.4,Aotizhongxin,2015-03-27 19:00:00
18165,149.0,228.0,46.0,75.0,1600.0,114.0,17.9,1011.2,2.6,0.0,SW,2.7,Aotizhongxin,2015-03-27 20:00:00
18166,142.0,212.0,37.0,55.0,1300.0,122.0,17.6,1010.9,2.3,0.0,SW,3.4,Aotizhongxin,2015-03-27 21:00:00
18167,112.0,180.0,30.0,44.0,1100.0,115.0,16.8,1010.3,2.0,0.0,SSW,3.9,Aotizhongxin,2015-03-27 22:00:00
18168,105.0,157.0,22.0,42.0,1000.0,99.0,16.1,1009.7,1.4,0.0,SSW,2.9,Aotizhongxin,2015-03-27 23:00:00
18169,96.0,156.0,23.0,38.0,900.0,96.0,15.5,1009.1,1.9,0.0,SW,2.8,Aotizhongxin,2015-03-28 00:00:00
18170,89.0,155.0,22.0,40.0,800.0,85.0,15.4,1008.6,3.2,0.0,SW,3.8,Aotizhongxin,2015-03-28 01:00:00
18171,97.0,164.0,26.0,38.0,800.0,79.0,14.9,1008.4,4.0,0.0,W,3.0,Aotizhongxin,2015-03-28 02:00:00
18172,102.0,160.0,24.0,44.0,800.0,69.0,14.3,1008.2,4.0,0.0,W,1.1,Aotizhongxin,2015-03-28 03:00:00
18173,105.0,165.0,23.0,53.0,900.0,33.94703389830509,13.7,1007.5,4.0,0.0,W,1.2,Aotizhongxin,2015-03-28 04:00:00
18174,114.0,158.0,23.0,83.0,1100.0,33.0,12.1,1007.6,3.8,0.0,WSW,0.5,Aotizhongxin,2015-03-28 05:00:00
18175,156.0,213.0,20.0,128.0,1600.0,2.0,11.1,1007.6,3.1,0.0,W,1.4,Aotizhongxin,2015-03-28 06:00:00
18176,74.0,244.0,8.0,27.0,400.0,77.0,16.1,1007.9,-4.5,0.0,WNW,4.8,Aotizhongxin,2015-03-28 07:00:00
18177,26.0,224.0,6.0,15.0,300.0,90.0,16.8,1008.6,-2.8,0.0,NW,4.6,Aotizhongxin,2015-03-28 08:00:00
18178,23.0,183.0,5.0,13.0,300.0,92.0,17.5,1008.8,-2.2,0.0,NW,4.2,Aotizhongxin,2015-03-28 09:00:00
18179,31.0,309.0,5.0,12.0,300.0,92.0,18.0,1009.1,-2.3,0.0,WNW,6.4,Aotizhongxin,2015-03-28 10:00:00
18180,63.0,812.0,4.0,11.0,300.0,90.0,18.7,1008.9,-1.8,0.0,NW,6.0,Aotizhongxin,2015-03-28 11:00:00
18181,103.0,92.63636363636364,3.0,11.0,300.0,87.0,19.4,1008.5,-1.2,0.0,NW,7.0,Aotizhongxin,2015-03-28 12:00:00
18182,96.0,89.31517509727627,2.0,12.0,300.0,89.0,20.4,1008.1,-0.9,0.0,WNW,6.6,Aotizhongxin,2015-03-28 13:00:00
18183,79.0,874.0,3.0,13.0,300.0,96.0,22.1,1007.5,-0.6,0.0,NW,4.0,Aotizhongxin,2015-03-28 14:00:00
18184,50.0,504.0,3.0,13.0,300.0,105.0,23.1,1007.2,-0.4,0.0,NW,3.6,Aotizhongxin,2015-03-28 15:00:00
18185,24.0,222.0,3.0,12.0,300.0,110.0,22.6,1007.3,-0.9,0.0,NW,4.6,Aotizhongxin,2015-03-28 16:00:00
18186,26.0,135.0,2.0,15.0,300.0,110.0,22.8,1007.9,-1.4,0.0,NNW,4.2,Aotizhongxin,2015-03-28 17:00:00
18187,22.0,94.0,2.0,17.0,400.0,109.0,21.8,1008.5,-1.5,0.0,NNW,3.2,Aotizhongxin,2015-03-28 18:00:00
18188,27.0,81.0,2.0,26.0,400.0,96.0,21.1,1009.5,-2.1,0.0,NNW,3.0,Aotizhongxin,2015-03-28 19:00:00
18189,32.0,76.0,3.0,35.0,600.0,82.0,20.4,1010.8,-2.7,0.0,NNW,2.2,Aotizhongxin,2015-03-28 20:00:00
18190,26.0,60.0,3.0,54.0,600.0,56.0,18.4,1011.5,-2.6,0.0,N,1.6,Aotizhongxin,2015-03-28 21:00:00
18191,31.0,70.0,4.0,95.0,800.0,14.0,15.1,1012.2,-1.9,0.0,WSW,1.0,Aotizhongxin,2015-03-28 22:00:00
18192,28.0,60.0,5.0,71.0,600.0,33.0,12.6,1012.2,-1.4,0.0,NW,0.5,Aotizhongxin,2015-03-28 23:00:00
18193,28.0,71.0,5.0,78.0,600.0,21.0,10.9,1012.2,-1.2,0.0,NW,0.0,Aotizhongxin,2015-03-29 00:00:00
18194,50.0,101.0,2.0,95.0,900.0,2.0,10.1,1011.9,-0.1,0.0,SE,0.0,Aotizhongxin,2015-03-29 01:00:00
18195,42.0,123.0,5.0,96.0,1300.0,3.0,9.1,1011.8,-0.3,0.0,NE,0.0,Aotizhongxin,2015-03-29 02:00:00
18196,34.0,76.0,8.0,99.0,1200.0,2.0,8.3,1012.2,0.5,0.0,ENE,1.2,Aotizhongxin,2015-03-29 03:00:00
18197,39.0,65.0,9.0,100.0,1100.0,2.0,8.9,1012.6,-0.2,0.0,E,0.7,Aotizhongxin,2015-03-29 04:00:00
18198,40.0,95.0,9.0,94.0,900.0,2.0,7.6,1012.9,-0.1,0.0,NE,0.7,Aotizhongxin,2015-03-29 05:00:00
18199,44.0,103.0,8.0,99.0,1000.0,2.0,7.4,1013.0,0.4,0.0,NE,1.0,Aotizhongxin,2015-03-29 06:00:00
18200,51.0,88.0,8.0,92.0,1000.0,2.0,7.9,1013.3,1.1,0.0,ENE,1.1,Aotizhongxin,2015-03-29 07:00:00
18201,60.0,122.0,10.0,92.0,1100.0,4.0,11.4,1013.7,0.8,0.0,NE,1.0,Aotizhongxin,2015-03-29 08:00:00
18202,69.0,228.0,13.0,105.0,1400.0,6.0,14.9,1013.8,2.4,0.0,E,1.2,Aotizhongxin,2015-03-29 09:00:00
18203,113.0,456.0,22.0,124.0,2000.0,9.0,16.5,1013.5,2.1,0.0,E,2.2,Aotizhongxin,2015-03-29 10:00:00
18204,147.0,588.0,35.0,132.0,2300.0,24.0,18.1,1012.8,2.4,0.0,S,1.8,Aotizhongxin,2015-03-29 11:00:00
18205,135.0,552.0,42.0,100.0,1800.0,64.0,19.6,1011.3,2.9,0.0,SE,2.8,Aotizhongxin,2015-03-29 12:00:00
18206,140.0,514.0,33.0,80.0,1700.0,100.0,20.9,1010.1,3.1,0.0,SSE,2.5,Aotizhongxin,2015-03-29 13:00:00
18207,129.0,474.0,31.0,63.0,1400.0,120.0,22.3,1008.7,-1.1,0.0,S,2.9,Aotizhongxin,2015-03-29 14:00:00
18208,68.0,374.0,17.0,28.0,600.0,142.0,22.3,1007.6,-1.8,0.0,SW,4.3,Aotizhongxin,2015-03-29 15:00:00
18209,59.0,320.0,25.0,28.0,600.0,148.0,22.7,1007.0,-1.4,0.0,SW,3.4,Aotizhongxin,2015-03-29 16:00:00
18210,63.0,365.0,30.0,31.0,600.0,137.0,22.6,1006.4,-0.9,0.0,SW,3.3,Aotizhongxin,2015-03-29 17:00:00
18211,63.0,403.0,17.0,34.0,600.0,136.0,22.2,1006.2,-1.2,0.0,SW,4.5,Aotizhongxin,2015-03-29 18:00:00
18212,62.0,414.0,12.0,37.0,600.0,122.0,21.3,1006.3,-1.3,0.0,S,1.2,Aotizhongxin,2015-03-29 19:00:00
18213,66.0,392.0,13.0,64.0,700.0,84.0,18.6,1006.7,3.6,0.0,ESE,2.8,Aotizhongxin,2015-03-29 20:00:00
18214,95.0,488.0,21.0,108.0,1300.0,38.0,17.2,1006.7,4.2,0.0,ESE,1.9,Aotizhongxin,2015-03-29 21:00:00
18215,157.0,472.0,25.0,132.0,1700.0,11.0,16.3,1006.7,4.6,0.0,ESE,1.4,Aotizhongxin,2015-03-29 22:00:00
18216,152.0,438.0,24.0,138.0,1900.0,3.0,14.4,1006.4,4.9,0.0,E,1.6,Aotizhongxin,2015-03-29 23:00:00
18217,142.0,420.0,23.0,134.0,1900.0,2.0,13.6,1006.2,4.7,0.0,E,1.8,Aotizhongxin,2015-03-30 00:00:00
18218,137.0,372.0,22.0,124.0,1700.0,2.0,13.3,1005.9,4.7,0.0,ESE,1.6,Aotizhongxin,2015-03-30 01:00:00
18219,124.0,342.0,19.0,116.0,1600.0,2.0,12.9,1005.3,4.8,0.0,ESE,2.1,Aotizhongxin,2015-03-30 02:00:00
18220,136.0,347.0,18.0,109.0,1600.0,2.0,13.7,1005.2,4.0,0.0,SE,1.4,Aotizhongxin,2015-03-30 03:00:00
18221,122.0,314.0,18.0,108.0,1600.0,33.94703389830509,14.0,1004.9,3.7,0.0,ESE,1.7,Aotizhongxin,2015-03-30 04:00:00
18222,119.0,314.0,15.0,102.0,1500.0,2.0,12.9,1005.0,3.5,0.0,NE,0.5,Aotizhongxin,2015-03-30 05:00:00
18223,121.0,296.0,16.0,101.0,1600.0,2.0,10.9,1005.7,4.1,0.0,ENE,0.8,Aotizhongxin,2015-03-30 06:00:00
18224,121.0,303.0,22.0,104.0,2000.0,2.0,10.7,1006.1,3.9,0.0,ENE,0.7,Aotizhongxin,2015-03-30 07:00:00
18225,133.0,366.0,30.0,109.0,2100.0,5.0,13.0,1006.2,3.9,0.0,SE,1.6,Aotizhongxin,2015-03-30 08:00:00
18226,140.0,373.0,36.0,104.0,2000.0,15.0,14.6,1006.5,4.3,0.0,S,1.4,Aotizhongxin,2015-03-30 09:00:00
18227,162.0,423.0,38.0,92.0,1800.0,40.0,16.2,1006.4,4.9,0.0,S,1.4,Aotizhongxin,2015-03-30 10:00:00
18228,160.0,437.0,39.0,84.0,1700.0,63.0,17.6,1005.7,5.5,0.0,WNW,1.1,Aotizhongxin,2015-03-30 11:00:00
18229,171.0,427.0,38.0,70.0,1600.0,92.0,18.4,1005.1,6.6,0.0,W,1.6,Aotizhongxin,2015-03-30 12:00:00
18230,176.0,398.0,40.0,57.0,1500.0,116.0,19.7,1004.1,8.4,0.0,S,1.9,Aotizhongxin,2015-03-30 13:00:00
18231,182.0,380.0,40.0,45.0,1500.0,141.0,20.9,1003.2,8.5,0.0,S,2.4,Aotizhongxin,2015-03-30 14:00:00
18232,185.0,339.0,38.0,42.0,1500.0,156.0,22.0,1002.7,8.5,0.0,SSW,1.8,Aotizhongxin,2015-03-30 15:00:00
18233,161.0,292.0,30.0,39.0,1200.0,161.0,21.8,1002.2,8.3,0.0,SSW,1.1,Aotizhongxin,2015-03-30 16:00:00
18234,158.0,326.0,24.0,41.0,1200.0,163.0,21.8,1002.1,8.7,0.0,SSW,1.6,Aotizhongxin,2015-03-30 17:00:00
18235,160.0,342.0,21.0,51.0,1200.0,147.0,21.2,1002.4,8.8,0.0,WSW,0.8,Aotizhongxin,2015-03-30 18:00:00
18236,180.0,351.0,19.0,87.0,1700.0,98.0,18.7,1003.0,9.5,0.0,ENE,0.3,Aotizhongxin,2015-03-30 19:00:00
18237,189.0,317.0,22.0,118.0,2000.0,64.0,18.5,1003.6,8.5,0.0,ESE,1.6,Aotizhongxin,2015-03-30 20:00:00
18238,185.0,355.0,31.0,137.0,1900.0,45.0,18.7,1004.5,8.6,0.0,ESE,2.4,Aotizhongxin,2015-03-30 21:00:00
18239,180.0,360.0,39.0,74.0,1800.0,105.0,18.1,1004.9,8.4,0.0,ESE,2.4,Aotizhongxin,2015-03-30 22:00:00
18240,170.0,295.0,32.0,68.0,1600.0,108.0,17.5,1004.8,8.1,0.0,E,2.5,Aotizhongxin,2015-03-30 23:00:00
18241,154.0,266.0,27.0,58.0,1400.0,106.0,17.0,1005.0,8.4,0.0,ESE,2.0,Aotizhongxin,2015-03-31 00:00:00
18242,157.0,274.0,26.0,55.0,1600.0,93.0,16.5,1004.9,8.5,0.0,E,2.7,Aotizhongxin,2015-03-31 01:00:00
18243,176.0,271.0,29.0,55.0,2300.0,75.0,15.5,1005.4,8.0,0.0,ESE,2.0,Aotizhongxin,2015-03-31 02:00:00
18244,179.0,248.0,31.0,57.0,2400.0,69.0,14.9,1005.3,8.4,0.0,ESE,2.1,Aotizhongxin,2015-03-31 03:00:00
18245,165.0,227.0,27.0,48.0,2200.0,71.0,14.5,1005.1,8.2,0.0,ESE,3.4,Aotizhongxin,2015-03-31 04:00:00
18246,151.0,182.0,22.0,42.0,2200.0,68.0,13.5,1005.5,8.5,0.0,E,1.4,Aotizhongxin,2015-03-31 05:00:00
18247,149.0,164.0,25.0,49.0,2400.0,58.0,13.0,1006.1,9.4,0.1,E,1.3,Aotizhongxin,2015-03-31 06:00:00
18248,159.0,185.0,26.0,63.0,2800.0,37.0,13.3,1007.3,8.6,0.0,E,1.5,Aotizhongxin,2015-03-31 07:00:00
18249,162.0,202.0,25.0,81.0,3000.0,18.0,13.0,1008.4,7.9,0.0,E,2.8,Aotizhongxin,2015-03-31 08:00:00
18250,161.0,190.0,18.0,82.0,3300.0,14.0,11.5,1009.7,9.2,2.0,ESE,1.8,Aotizhongxin,2015-03-31 09:00:00
18251,161.0,188.0,15.0,91.0,3700.0,4.0,11.0,1011.3,9.7,3.6,E,1.8,Aotizhongxin,2015-03-31 10:00:00
18252,148.0,148.0,9.0,83.0,3600.0,14.0,10.8,1011.6,9.4,0.6,E,1.6,Aotizhongxin,2015-03-31 11:00:00
18253,144.0,144.0,13.0,78.0,3400.0,18.0,10.8,1012.4,9.2,0.1,ENE,1.3,Aotizhongxin,2015-03-31 12:00:00
18254,155.0,157.0,15.0,75.0,3100.0,18.0,10.3,1012.2,8.7,0.2,ESE,2.2,Aotizhongxin,2015-03-31 13:00:00
18255,132.0,132.0,13.0,54.0,1800.0,43.0,11.4,1012.0,8.4,0.0,SSE,1.5,Aotizhongxin,2015-03-31 14:00:00
18256,110.0,110.0,9.0,50.0,1300.0,56.0,11.4,1012.0,8.1,0.0,SE,1.8,Aotizhongxin,2015-03-31 15:00:00
18257,59.0,37.0,5.0,62.0,800.0,37.0,10.9,1012.6,7.4,0.0,S,1.7,Aotizhongxin,2015-03-31 16:00:00
18258,72.93107932379714,99.98074454428755,12.65891472868217,45.06193548387097,1084.108527131783,104.2853470437018,10.8,1013.2,6.2,0.0,SSW,2.3,Aotizhongxin,2015-03-31 17:00:00
18259,75.34680573663624,106.98712998712999,12.073548387096775,51.78238341968912,1146.692607003891,95.52374839537869,10.9,1014.0,5.8,0.0,SSW,2.3,Aotizhongxin,2015-03-31 18:00:00
18260,79.23735408560312,111.85328185328186,12.123393316195372,58.32947232947233,1251.6839378238342,84.75096277278563,10.7,1014.8,5.2,0.0,SSW,1.5,Aotizhongxin,2015-03-31 19:00:00
18261,83.47806451612904,117.91800766283525,12.475606641123882,63.42557544757034,1356.4102564102564,72.93162612035852,10.4,1016.2,3.9,0.0,W,0.9,Aotizhongxin,2015-03-31 20:00:00
18262,59.0,36.9,5.0,62.0,800.0,37.0,10.5,1017.5,2.6,0.0,WSW,1.3,Aotizhongxin,2015-03-31 21:00:00
18263,87.03341902313625,121.26581632653061,13.35076530612245,67.96168582375479,1465.0895140664961,55.10331632653061,9.2,1017.6,3.2,0.0,W,1.3,Aotizhongxin,2015-03-31 22:00:00
18264,66.2,64.7,3.9,84.9,900.0,12.4,8.9,1018.2,3.1,0.0,WSW,1.6,Aotizhongxin,2015-03-31 23:00:00
18265,68.0,68.0,4.0,73.0,800.0,19.0,7.8,1018.5,3.6,0.0,SW,0.1,Aotizhongxin,2015-04-01 00:00:00
18266,70.0,70.0,4.0,62.0,800.0,27.0,6.7,1018.5,4.4,0.0,NE,0.9,Aotizhongxin,2015-04-01 01:00:00
18267,74.0,87.0,2.0,70.0,800.0,14.0,6.9,1018.7,4.9,0.0,NE,1.1,Aotizhongxin,2015-04-01 02:00:00
18268,81.0,115.0,3.0,96.0,1100.0,2.0,6.3,1018.5,4.5,0.0,NW,0.2,Aotizhongxin,2015-04-01 03:00:00
18269,87.0,108.0,2.0,95.0,1200.0,33.94703389830509,6.8,1018.4,4.6,0.0,NE,1.1,Aotizhongxin,2015-04-01 04:00:00
18270,89.0,89.0,3.0,84.0,1000.0,6.0,7.7,1018.6,3.2,0.0,NE,1.3,Aotizhongxin,2015-04-01 05:00:00
18271,66.0,66.0,5.0,63.0,700.0,23.0,6.6,1019.0,3.0,0.0,E,1.1,Aotizhongxin,2015-04-01 06:00:00
18272,64.0,64.0,5.0,67.0,800.0,17.0,6.6,1019.6,3.2,0.0,ESE,1.3,Aotizhongxin,2015-04-01 07:00:00
18273,65.0,76.0,6.0,70.0,800.0,18.0,8.3,1019.7,2.9,0.0,NE,0.7,Aotizhongxin,2015-04-01 08:00:00
18274,68.0,105.0,7.0,77.0,1000.0,21.0,10.4,1020.0,2.0,0.0,SW,0.8,Aotizhongxin,2015-04-01 09:00:00
18275,62.0,62.0,8.0,67.0,800.0,42.0,11.8,1019.8,-4.4,0.0,SE,2.3,Aotizhongxin,2015-04-01 10:00:00
18276,75.38654353562005,94.81307189542484,14.81578947368421,47.78449408672799,1301.4435695538057,64.46274509803922,12.3,1019.2,-5.7,0.0,SE,2.6,Aotizhongxin,2015-04-01 11:00:00
18277,31.0,31.0,2.0,29.0,400.0,87.0,12.6,1017.9,-6.9,0.0,S,2.0,Aotizhongxin,2015-04-01 12:00:00
18278,26.0,26.0,2.0,24.0,400.0,94.0,12.4,1016.5,-7.1,0.0,ESE,2.3,Aotizhongxin,2015-04-01 13:00:00
18279,28.0,46.0,2.0,29.0,400.0,91.0,12.4,1015.6,-7.6,0.0,SSW,1.6,Aotizhongxin,2015-04-01 14:00:00
18280,33.0,55.0,3.0,36.0,500.0,86.0,12.3,1014.6,-7.7,0.0,SW,2.0,Aotizhongxin,2015-04-01 15:00:00
18281,41.0,57.0,3.0,41.0,500.0,80.0,12.1,1013.2,-6.9,0.0,SE,0.7,Aotizhongxin,2015-04-01 16:00:00
18282,36.0,49.0,3.0,45.0,600.0,78.0,11.9,1012.6,-7.5,0.0,SW,1.8,Aotizhongxin,2015-04-01 17:00:00
18283,42.0,79.0,3.0,48.0,600.0,73.0,10.6,1012.0,-2.1,0.0,NE,0.7,Aotizhongxin,2015-04-01 18:00:00
18284,40.0,48.0,3.0,47.0,600.0,70.0,10.4,1011.5,0.7,0.0,SE,0.9,Aotizhongxin,2015-04-01 19:00:00
18285,43.0,51.0,3.0,53.0,700.0,59.0,9.9,1011.6,-0.3,0.0,WNW,0.5,Aotizhongxin,2015-04-01 20:00:00
18286,38.0,58.0,3.0,62.0,700.0,47.0,9.8,1011.0,-0.1,0.1,W,1.3,Aotizhongxin,2015-04-01 21:00:00
18287,49.0,136.0,3.0,75.0,800.0,31.0,8.6,1010.1,2.6,0.5,W,0.7,Aotizhongxin,2015-04-01 22:00:00
18288,46.0,75.0,2.0,59.0,700.0,43.0,8.7,1009.7,0.6,0.1,NW,1.7,Aotizhongxin,2015-04-01 23:00:00
18289,42.0,67.0,2.0,43.0,600.0,56.0,6.6,1008.5,2.5,1.4,NW,3.2,Aotizhongxin,2015-04-02 00:00:00
18290,40.0,46.0,2.0,43.0,700.0,52.0,5.9,1007.4,3.7,3.7,NNW,1.6,Aotizhongxin,2015-04-02 01:00:00
18291,45.0,45.0,2.0,44.0,800.0,44.0,5.5,1006.7,3.5,5.0,NW,2.2,Aotizhongxin,2015-04-02 02:00:00
18292,42.0,42.0,2.0,41.0,900.0,43.0,5.3,1004.9,3.6,2.7,NW,1.1,Aotizhongxin,2015-04-02 03:00:00
18293,43.0,43.0,2.0,32.0,900.0,54.0,5.2,1003.7,3.7,1.4,NE,1.3,Aotizhongxin,2015-04-02 04:00:00
18294,40.0,40.0,2.0,22.0,900.0,66.0,4.9,1003.2,3.2,0.9,NNE,1.3,Aotizhongxin,2015-04-02 05:00:00
18295,41.0,41.0,2.0,24.0,900.0,62.0,4.6,1001.4,3.4,0.4,NNE,2.0,Aotizhongxin,2015-04-02 06:00:00
18296,51.0,51.0,2.0,34.0,800.0,45.0,4.7,1000.7,3.0,0.0,N,1.8,Aotizhongxin,2015-04-02 07:00:00
18297,55.0,55.0,2.0,37.0,800.0,39.0,4.8,999.8,2.8,0.0,NNE,3.2,Aotizhongxin,2015-04-02 08:00:00
18298,51.0,51.0,2.0,43.0,900.0,39.0,5.4,998.9,2.9,0.0,NNW,1.8,Aotizhongxin,2015-04-02 09:00:00
18299,49.0,49.0,2.0,49.0,1000.0,41.0,6.0,998.1,2.8,0.1,NNW,2.1,Aotizhongxin,2015-04-02 10:00:00
18300,43.0,43.0,2.0,34.0,1000.0,66.0,6.9,997.4,2.8,0.0,NNE,1.6,Aotizhongxin,2015-04-02 11:00:00
18301,34.0,34.0,2.0,27.0,900.0,77.0,7.8,995.5,3.3,0.1,NNW,2.8,Aotizhongxin,2015-04-02 12:00:00
18302,25.0,25.0,2.0,19.0,700.0,92.0,9.8,994.5,4.0,0.0,NNE,2.9,Aotizhongxin,2015-04-02 13:00:00
18303,27.0,27.0,2.0,16.0,700.0,102.0,11.1,993.8,4.3,0.0,NW,2.3,Aotizhongxin,2015-04-02 14:00:00
18304,32.0,32.0,2.0,16.0,600.0,112.0,12.2,992.9,3.9,0.0,ENE,2.3,Aotizhongxin,2015-04-02 15:00:00
18305,34.0,34.0,2.0,16.0,700.0,115.0,14.1,992.8,2.3,0.0,N,3.0,Aotizhongxin,2015-04-02 16:00:00
18306,36.0,36.0,3.0,24.0,800.0,100.0,13.6,993.5,3.6,0.0,ENE,1.4,Aotizhongxin,2015-04-02 17:00:00
18307,25.0,25.0,3.0,22.0,700.0,83.0,14.8,994.6,2.7,0.0,NW,4.5,Aotizhongxin,2015-04-02 18:00:00
18308,17.0,17.0,2.0,22.0,600.0,82.0,14.0,995.4,1.6,0.0,NW,4.5,Aotizhongxin,2015-04-02 19:00:00
