"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.80","","","","2"
"2016-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.75","","","","2"
"2016-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.62","","","","2"
"2016-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","13.11","","","","2"
"2016-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.78","","","","2"
"2016-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.71","","","","2"
"2016-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.29","","","","2"
"2016-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.25","","","","2"
"2016-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.19","","","","2"
"2016-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.40","","","","2"
"2016-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.36","","","","2"
"2016-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.04","","","","2"
"2016-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.91","","","","2"
"2017-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.93","","","","2"
"2017-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.02","","","","2"
"2017-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.21","","","","2"
"2017-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.36","","","","2"
"2017-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.38","","","","2"
"2017-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.20","","","","2"
"2017-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.19","","","","2"
"2017-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.41","","","","2"
"2017-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.45","","","","2"
"2017-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.11","","","","2"
"2017-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.35","","","","2"
"2017-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.21","","","","2"
"2018-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.19","","","","2"
"2018-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.11","","","","2"
"2018-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.10","","","","2"
"2018-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.53","","","","2"
"2018-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.05","","","","2"
"2018-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.15","","","","2"
"2018-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.71","","","","2"
"2018-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.18","","","","2"
"2018-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.95","","","","2"
"2018-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.94","","","","2"
"2018-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.96","","","","2"
"2018-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.47","","","","2"
"2019-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.55","","","","2"
"2019-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.41","","","","2"
"2019-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.29","","","","2"
"2019-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.19","","","","2"
"2019-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.30","","","","2"
"2019-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.41","","","","2"
"2019-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","10.86","","","","2"
"2019-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.23","","","","2"
"2019-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.67","","","","2"
"2019-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.54","","","","2"
"2019-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.69","","","","2"
"2019-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.76","","","","2"
"2020-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.53","","","","2"
"2020-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.33","","","","2"
"2020-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.77","","","","2"
"2020-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.95","","","","2"
"2020-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.69","","","","2"
"2020-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.96","","","","2"
"2020-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.50","","","","2"
"2020-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.69","","","","2"
"2020-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.00","","","","2"
"2020-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.38","","","","2"
"2020-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.16","","","","2"
"2020-12","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.02","","","","2"
"2021-01","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.55","","","","2"
"2021-02","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.06","","","","2"
"2021-03","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.22","","","","2"
"2021-04","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.53","","","","2"
"2021-05","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.28","","","","2"
"2021-06","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.00","","","","2"
"2021-07","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.31","","","","2"
"2021-08","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.56","","","","2"
"2021-09","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","11.86","","","","2"
"2021-10","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.31","","","","2"
"2021-11","Canada","2016A000011124","Ground beef, 1 kilogram","Dollars","81","units","0","v735220","1.6","12.46","","","","2"
"1995-01","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.36","","","","2"
"1995-02","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.56","","","","2"
"1995-03","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.53","","","","2"
"1995-04","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.70","","","","2"
"1995-05","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.38","","","","2"
"1995-06","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.29","","","","2"
"1995-07","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.66","","","","2"
"1995-08","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.11","","","","2"
"1995-09","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.90","","","","2"
"1995-10","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.93","","","","2"
"1995-11","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.59","","","","2"
"1995-12","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.73","","","","2"
"1996-01","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.95","","","","2"
"1996-02","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.03","","","","2"
"1996-03","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.93","","","","2"
"1996-04","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.03","","","","2"
"1996-05","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.25","","","","2"
"1996-06","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.95","","","","2"
"1996-07","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.28","","","","2"
"1996-08","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.66","","","","2"
"1996-09","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.40","","","","2"
"1996-10","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.38","","","","2"
"1996-11","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.38","","","","2"
"1996-12","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.40","","","","2"
"1997-01","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.73","","","","2"
"1997-02","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.33","","","","2"
"1997-03","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.45","","","","2"
"1997-04","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.63","","","","2"
"1997-05","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","10.03","","","","2"
"1997-06","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.82","","","","2"
"1997-07","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.97","","","","2"
"1997-08","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.87","","","","2"
"1997-09","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.81","","","","2"
"1997-10","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.45","","","","2"
"1997-11","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.29","","","","2"
"1997-12","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.37","","","","2"
"1998-01","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.83","","","","2"
"1998-02","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.88","","","","2"
"1998-03","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.55","","","","2"
"1998-04","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.47","","","","2"
"1998-05","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.24","","","","2"
"1998-06","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.00","","","","2"
"1998-07","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.11","","","","2"
"1998-08","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","9.01","","","","2"
"1998-09","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.74","","","","2"
"1998-10","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.68","","","","2"
"1998-11","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.50","","","","2"
"1998-12","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.25","","","","2"
"1999-01","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","7.94","","","","2"
"1999-02","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.21","","","","2"
"1999-03","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.00","","","","2"
"1999-04","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.01","","","","2"
"1999-05","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.19","","","","2"
"1999-06","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.22","","","","2"
"1999-07","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.20","","","","2"
"1999-08","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.26","","","","2"
"1999-09","Canada","2016A000011124","Pork chops, 1 kilogram","Dollars","81","units","0","v735221","1.7","8.27","","","","2"
